article_id,title,source,url,publish_time,developer,tech_product,action_type,version_metric,date,event_complete_fields,extractor
ir_357,苹果用AI重新发明了图像压缩：同样画质，文件只要三分之一,36氪科技,https://36kr.com/p/3831176819124103,2026-05-30,苹果,都还是在数学指标的框架,发布,2605.05148,2026-05-30,5,OptimizedRegexExtractor
ir_358,马斯克「夸下的海口」，值2万亿美元吗？,36氪科技,https://36kr.com/p/3831272431593093,2026-05-30,特斯拉,物理世界操作系统,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_359,罗永浩不干了，一个时代结束了,36氪科技,https://36kr.com/p/3830314476349063,2026-05-29,苹果,东半球最好手机,发布,100%,2026-05-29,5,OptimizedRegexExtractor
ir_360,越来越多打工人对着电脑“嘀嘀咕咕”,36氪科技,https://36kr.com/p/3830314735380096,2026-05-29,百度,6・18,发布,1000台,2026-05-29,5,OptimizedRegexExtractor
ir_361,思必驰要上市了，但AI语音的护城河没了,36氪科技,https://36kr.com/p/3830312452630150,2026-05-29,OpenAI,但大模型,,6.01,2026-05-29,4,OptimizedRegexExtractor
ir_362,AI等来了王传福,36氪科技,https://36kr.com/p/3830057055281411,2026-05-29,特斯拉,中国首款自研4nm高阶智驾芯片,发布,4nm,2026-05-29,5,OptimizedRegexExtractor
ir_363,小鹏2026Q1业绩会，何小鹏：人形机器人年底量产，2027年向商业客户交付,36氪科技,https://36kr.com/p/3830070855509892,2026-05-29,小鹏,人形机器人,发布,17.6%,2026-05-29,5,OptimizedRegexExtractor
ir_364,绩后暴涨40%，起底戴尔财报：AI下半场，一场“得物理基础设施者得天下”的军备竞赛,36氪科技,https://36kr.com/p/3830087925393031,2026-05-29,,聊天软件,发布,40%,2026-05-29,4,OptimizedRegexExtractor
ir_365,生物学变天：小扎的新开源模型，彻底掀翻谷歌AlphaFold王座,36氪科技,https://36kr.com/p/3830290697414528,2026-05-29,DeepMind,小扎的新开源模型,开源,5 倍,2026-05-29,5,OptimizedRegexExtractor
ir_366,700亿融资赶紧到位吧，DeepSeek 开始限制重生、修改次数了,36氪科技,https://36kr.com/p/3831137120395271,2026-05-30,DeepSeek,上门服务直约平台,发布,6次,2026-05-30,5,OptimizedRegexExtractor
ir_367,王小川和李开复，领着六小虎“AI的迫降”,36氪科技,https://36kr.com/p/3831204618477824,2026-05-30,OpenAI,AI的迫降,发布,2.0,2026-05-30,5,OptimizedRegexExtractor
ir_368,黄仁勋“入职”清华：老黄为什么加入这张“圆桌”？,36氪科技,https://36kr.com/p/3830251287078531,2026-05-29,Meta,英伟达已经基本将中国AI芯片,,,2026-05-29,3,OptimizedRegexExtractor
ir_369,智谱和Minimax，市值差了4000多亿港元,36氪科技,https://36kr.com/p/3830290263500678,2026-05-29,智谱,企业级Agent和企业级通用大模型,发布,23.18,2026-05-29,5,OptimizedRegexExtractor
ir_370,36氪政府服务全面升级，助推产业破局发展,36氪科技,https://www.36kr.com/p/2492318105786505,2023-10-27,36氪政府服务全面,政府服务内容,升级,,2023-10-27,4,OptimizedRegexExtractor
ir_371,7位车圈大佬深圳开炮：没有利润的销量是虚假繁荣，行业淘汰赛正加速,36氪科技,https://36kr.com/p/3830312676779910,2026-05-29,蔚来,零跑汽车,,,2026-05-29,3,OptimizedRegexExtractor
ir_372,新能源车险终于要赚钱了？人保Q1承保利润71亿创纪录,36氪科技,https://36kr.com/p/3830160293388289,2026-05-29,比亚迪,,,40%,2026-05-29,3,OptimizedRegexExtractor
ir_373,华尔街最火00后,36氪科技,https://36kr.com/p/3832884398598024,2026-05-31,OpenAI,不梭哈风头无两的AI芯片,,,2026-05-31,3,OptimizedRegexExtractor
ir_374,翻倍又闪崩！AI故事讲不下去了？,36氪科技,https://36kr.com/p/3832898367170185,2026-05-31,阶跃星辰,消费+AI科技,发布,20%,2026-05-31,5,OptimizedRegexExtractor
ir_375,比亚迪首款4nm车规智驾芯片，含金量几何？,36氪科技,https://36kr.com/p/3830122454541954,2026-05-29,比亚迪,比亚迪首款4nm车规智驾芯片,发布,4nm,2026-05-29,5,OptimizedRegexExtractor
ir_376,“中国最会烧钱的4个男人，坐上了同一张牌桌”,36氪科技,https://36kr.com/p/3831900268865157,2026-05-31,智谱,中国最会烧钱的4个男人,发布,增长131.9%,2026-05-31,5,OptimizedRegexExtractor
ir_377,4大顶尖模型被扔进虚拟小镇求生，GPT全员饿死，Grok四天灭世,36氪科技,https://36kr.com/p/3830290559756161,2026-05-29,,4大顶尖模型,,4.1,2026-05-29,3,OptimizedRegexExtractor
ir_378,机器人不像人，还算“赛博物种”吗？,36氪科技,https://36kr.com/p/3831238496167808,2026-05-30,,机器人是否要做成人形,适配,,2026-05-30,3,OptimizedRegexExtractor
ir_379,量子计算迎来“晶圆厂时刻”，谁先受益？,36氪科技,https://36kr.com/p/3830200651032195,2026-05-29,,芯片与科学法案,发布,,2026-05-29,3,OptimizedRegexExtractor
ir_380,Mac mini卖断货，「断头」MacBook成了AI新宠？,36氪科技,https://36kr.com/p/3831375939018753,2026-05-30,苹果,随着Mac快速进入到自研芯片,发布,256GB,2026-05-30,5,OptimizedRegexExtractor
ir_381,普渡机器人创始人张涛出席BEYOND Expo开幕式，共话“数实共生”下的Physical AI路径,36氪科技,https://36kr.com/p/3830212844808070,2026-05-29,,普渡机器人,,000台,2026-05-29,3,OptimizedRegexExtractor
ir_382,玻璃基板产业化进展到哪了？,36氪科技,https://36kr.com/p/3831206839477897,2026-05-30,英伟达,玻璃基板的产业化应用,适配,0.003,2026-05-30,5,OptimizedRegexExtractor
ir_383,讯飞AI眼镜亮相BEYOND Expo 2026，拓展AI终端走向真实场景新路径,36氪科技,https://36kr.com/p/3830205689357954,2026-05-29,科大讯飞,Expo 2026,发布,,2026-05-29,4,OptimizedRegexExtractor
ir_384,第二十一届光博会在武汉开幕（组图）,新华网科技,http://www.news.cn/tech/20260519/c4101dd5aa6d479fb6bf3b6c14c945a5/c.html,2026-05-19,,pagebreak,,,2026-05-19,2,OptimizedRegexExtractor
ir_385,AI算力驱动需求爆发 国产光通信产品出海热销,新华网科技,http://www.news.cn/tech/20260529/264d6cd1dffd4681b9e03617807f5442/c.html,2026-05-29,,海外订单排期已延至2028年,升级,100%,2026-05-29,4,OptimizedRegexExtractor
ir_386,进取｜5·30全国科技工,新华网科技,https://www.news.cn/tech/20260530/51650e066721451aacc55d3bfe005b2a/c.html,2026-05-30,,9.9,,9.9,2026-05-30,3,OptimizedRegexExtractor
ir_387,中国第42次南极考察队“雪龙2”号凯旋,新华网科技,http://www.news.cn/tech/20260520/9545d47809fc409293a76ca2ae15035a/c.html,2026-05-20,,雪龙2,,42次,2026-05-20,3,OptimizedRegexExtractor
ir_388,水运业向智向海加快融合,新华网科技,http://www.news.cn/tech/20260528/10bbf6f57d944b36bd0135bf0d8cbf9d/c.html,2026-05-28,,智能航运2030行动计划,发布,,2026-05-28,3,OptimizedRegexExtractor
ir_389,国产大模型从拼免费转向拼价值,新华网科技,http://www.news.cn/tech/20260528/28805586af874ce6bba5beb3b68957b8/c.html,2026-05-28,智谱,国产大模型,发布,,2026-05-28,4,OptimizedRegexExtractor
ir_390,梅宏院士寄语青年科研人：用好AI、夯实基础、敢闯科技无人区,新华网科技,http://www.news.cn/tech/20260529/39742278177340a2badc1ee08d0f1dda/c.html,2026-05-29,,for Science,,,2026-05-29,2,OptimizedRegexExtractor
ir_391,4月我国网约车订单量达9.24亿单,新华网科技,http://www.news.cn/tech/20260529/81858e655ad04d90b025a7d03375e52b/c.html,2026-05-29,腾讯,据交通运输部网约车监管信息交互系统,,1.7,2026-05-29,4,OptimizedRegexExtractor
ir_392,360发布智能体安全报告：Skill成智能体风险新入口,新华网科技,https://www.news.cn/tech/20260525/7bf4998c12894a7183432528ad25c756/c.html,2026-05-25,360,端+云+管理平台,发布,,2026-05-25,4,OptimizedRegexExtractor
ir_393,从产品出海到定义规则，Ulike解密中国美肤科技全球化之路,新华网科技,https://www.news.cn/tech/20260522/a318f24ab67f42ed8ae8cdb0bf8d57af/c.html,2026-05-22,,2026家用脱毛仪行业科学与标准白皮书,发布,16%,2026-05-22,4,OptimizedRegexExtractor
ir_394,新华视点｜拥抱人工智能 共绘美好愿景,新华网科技,http://www.news.cn/tech/20260521/d6f8968b2d3841f6a8cb37b4a9a7da78/c.html,2026-05-21,,AI启新旅·数智共生态,升级,,2026-05-21,3,OptimizedRegexExtractor
ir_395,智瞰AI丨触摸具身智能的“最后一厘米”,新华网科技,https://www.news.cn/tech/20260112/050d9582525c4d5db8c5acedf8983b5d/c.html,2026-01-12,,最... 新华网北京1月12日电 题,,,2026-01-12,2,OptimizedRegexExtractor
ir_396,1至4月全国规模以上工业企业利润增长18.2%,新华网科技,http://www.news.cn/tech/20260528/48fcbf1e5d8f4ff3aa9a1bc6825f7167/c.html,2026-05-28,,数据显示,发布,增长18.2%,2026-05-28,4,OptimizedRegexExtractor
ir_397,6G将让机器人“更丝滑” 张平院士：通感一体重塑具身智能,新华网科技,https://www.news.cn/tech/20260327/8855899e193b43da93c5498a7b6c9728/c.html,2026-03-27,,6G将让机器人,,,2026-03-27,2,OptimizedRegexExtractor
ir_398,智瞰AI｜明东：人与机器和谐共存是永恒的命题,新华网科技,https://www.news.cn/tech/20250418/40f59f8af27d4630b16fa14a059c7a06/c.html,2025-04-18,脑机交互与人机共融海河实验室,未来的创新技术及落地应用,发布,,2025-04-18,4,OptimizedRegexExtractor
ir_399,两部门发文布局人工智能计量能力建设,新华网科技,http://www.news.cn/tech/20260529/27f702f274654a8d8641ea09af4501a0/c.html,2026-05-29,,人工智能计量体系和能力建设指引（2026版）,,,2026-05-29,2,OptimizedRegexExtractor
ir_400,2026世界智能产业博览会预计将实现百分百绿电保障,新华网科技,http://www.news.cn/tech/20260528/b0cde70a3417473fbeab3e036af4407f/c.html,2026-05-28,,通过绿色电力证书交易系统,适配,800张,2026-05-28,4,OptimizedRegexExtractor
ir_401,“九章四号”问世 中国科学家再建最强“量子计算优越性”,新华网科技,http://www.news.cn/tech/20260514/15f45732f6b54fa580e11cda2fda6204/c.html,2026-05-14,美国谷歌公司,迭代,发布,54次,2026-05-14,5,OptimizedRegexExtractor
ir_402,两部门联合发文破解AI“测不准”“数据荒”难题,新华网科技,http://www.news.cn/tech/20260529/4df44d2977db49ef8e60923aa248fc64/c.html,2026-05-29,,人工智能计量体系和能力建设指引（2026版）,适配,,2026-05-29,3,OptimizedRegexExtractor
ir_403,在意大利比萨的实验室看人与机器人“共生”,新华网科技,http://www.news.cn/tech/20260528/7cc06ce7366d43e59bc7553ac362920c/c.html,2026-05-28,,在意大利比萨的实验室看人与机器人,,,2026-05-28,2,OptimizedRegexExtractor
ir_404,消费新图景｜人工智能点燃未来场景 重塑消费体验,新华网科技,http://www.news.cn/tech/20260526/7231cfc6d6b7439082ec517300bac027/c.html,2026-05-26,,机器人服务链,升级,,2026-05-26,3,OptimizedRegexExtractor
ir_405,市场监管总局开展专项行动整治“内卷式”竞争,新华网科技,http://www.news.cn/tech/20260528/db7d8bd8e7054bdd893c8bf0baeb0210/c.html,2026-05-28,,并通过国家企业信用信息公示系统,修复,,2026-05-28,3,OptimizedRegexExtractor
ir_406,科学圆桌会,新华网科技,http://www.news.cn/tech/20260529/de6b8bb9566f4225b49eb568e5597146/c.html,2026-05-29,,,修复,,2026-05-29,2,OptimizedRegexExtractor
ir_407,智瞰AI｜戴文渊：“百模大战”不是太多，而是远远不够,新华网科技,https://www.news.cn/tech/20250213/6547dab3be0c4e6eb744881e78041b30/c.html,2025-02-13,,新生儿体重预测模型,适配,,2025-02-13,3,OptimizedRegexExtractor
ir_408,智瞰AI｜张平文：大模型不是终点 人工智能还会出现新赛道,新华网科技,https://www.news.cn/tech/20250730/cda19d3f2482433fadf480ad3d27fa4d/c.html,2025-07-30,DeepSeek,拓展了数学学科应用,升级,,2025-07-30,4,OptimizedRegexExtractor
ir_409,AI不断突破验证，人类如何“自证为人”,新华网科技,http://www.news.cn/tech/20260528/5e61023dcff8487582c99b3e23f2a3e1/c.html,2026-05-28,,我不是机器人,升级,,2026-05-28,3,OptimizedRegexExtractor
ir_410,科技自立自强之院士说,新华网科技,https://www.news.cn/tech/20260521/fbfa7405f9b54e3090ce04d56de00002/c.html,2026-05-21,,也是环境光学工程化应用,,,2026-05-21,2,OptimizedRegexExtractor
ir_411,工信部：开展执法行动 规范废旧动力电池回收利用,新华网科技,http://www.news.cn/tech/20260529/2d80399ee5d242b0aa891f1121c62ad2/c.html,2026-05-29,,工业和信息化部召开全国新能源汽车,发布,,2026-05-29,3,OptimizedRegexExtractor
ir_412,关于人民网,人民网科技,http://www.people.com.cn/GB/50142/420117/index.html,1997-1-1,,AI之眼,发布,,1997-01-01,3,OptimizedRegexExtractor
ir_413,媒体资源部,人民网科技,http://www.people.com.cn/GB/208743/403202/index.html,,,828企业服务平台,,,,1,OptimizedRegexExtractor
ir_414,特斯拉败了！FSD全自动驾驶承诺未兑现 车主起诉后获赔1万美元,凤凰网科技,https://tech.ifeng.com/c/8tZWtTEYNzJ,2026-05-31,特斯拉,是甲骨文公司软件,升级,,2026-05-31,4,OptimizedRegexExtractor
ir_415,荣耀王飞：虚假对比Magic V6与友商产品折痕的博主已被行政拘留,凤凰网科技,https://tech.ifeng.com/c/8tZUAUoW3Lm,2026-05-31,荣耀,博主虚假对比 Magic V6 与友商产品折痕,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_416,谷歌阿里集体转向：为人服务时代过去了｜浪潮,凤凰网科技,https://tech.ifeng.com/c/8tJ1K5wnZ75,2026-05-21,阿里,正在从人变成智能体,发布,7倍,2026-05-21,5,OptimizedRegexExtractor
ir_417,20亿美元机器人独角兽将民宿当实验室，房东发起诉讼,凤凰网科技,https://tech.ifeng.com/c/8tZTXmqcT6O,2026-05-31,,20亿美元机器人,,12383.50,2026-05-31,3,OptimizedRegexExtractor
ir_418,对话理想CTO：我们为什么敢在芯片上“烧钱”？,凤凰网科技,https://tech.ifeng.com/c/8t463IfxvVZ,2026-05-12,英伟达,我们为什么敢在芯片,发布,,2026-05-12,4,OptimizedRegexExtractor
ir_419,RTX 3070都能月入1500元，显卡挖矿又死灰复燃了？,凤凰网科技,https://tech.ifeng.com/c/8tZiPGhZeJ9,2026-05-31,AMD,RTX 3070,上线,1.5,2026-05-31,5,OptimizedRegexExtractor
ir_420,中国成功发射通信技术试验卫星二十四号，开展多频段高速率通信验证,凤凰网科技,https://tech.ifeng.com/c/8tPxswWOROK,2026-05-27,,提供关键的在轨试验数据支持,升级,645 次,2026-05-27,4,OptimizedRegexExtractor
ir_421,云鲸上市前夕，张峻彬首谈恐惧：一把手的孤独无人能体会,凤凰网科技,https://tech.ifeng.com/c/8tSottvMqyN,2026-05-28,小米,扫地机器人,,95.28万台,2026-05-28,4,OptimizedRegexExtractor
ir_422,智慧厨房凭什么颠覆中国人的烹饪习惯？,凤凰网科技,https://tech.ifeng.com/c/8rXmKEOb0RC,2026-03-17,,了多个重磅产品,发布,,2026-03-17,3,OptimizedRegexExtractor
ir_423,iQOO15T体验：电竞手机，现在有了本分选择,凤凰网科技,https://tech.ifeng.com/c/8tYG0sf5oqq,2026-05-30,联发科,电竞手机,发布,6.18,2026-05-30,5,OptimizedRegexExtractor
ir_424,小红书这步棋，赌大了,凤凰网科技,https://tech.ifeng.com/c/8tZVa9Ve07U,2026-05-31,,短视频全量版权的互联网社区平台,发布,,2026-05-31,3,OptimizedRegexExtractor
ir_425,X平台疯传！这个国产开源模型，把信息图生成整明白了,凤凰网科技,https://tech.ifeng.com/c/8tWxv145NBI,2026-05-30,商汤,这个国产开源模型,开源,2.0,2026-05-30,5,OptimizedRegexExtractor
ir_426,OpenAI官宣退役o3与GPT,凤凰网科技,https://tech.ifeng.com/c/8tZMvetFqYz,2026-8-26,OpenAI,两个模型,发布,4.5,2026-08-26,5,OptimizedRegexExtractor
ir_427,日本太空企业AstroX要从气球上发射火箭：成本砍半、无需发射场,凤凰网科技,https://tech.ifeng.com/c/8tV6YlA62LW,2026-05-28,,火箭（rocket）,发布,2130.1,2026-05-28,4,OptimizedRegexExtractor
ir_428,奕境曾清林谈辅助驾驶“智驾险”和“兜底承诺”差异,凤凰网科技,https://tech.ifeng.com/c/8tZlyk0BjuA,2026-05-31,华为,奕境汽车,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_429,AI写小说的套路被扒光了：Claude爱平铺，GPT总做梦，Gemini只会“他如何如何”,凤凰网科技,https://tech.ifeng.com/c/8tZMmYs0nL5,2026-5-28,Google,AI写作鉴别指南,,2604.03136,2026-05-28,4,OptimizedRegexExtractor
ir_430,我们到底需要怎样的自动驾驶？,凤凰网科技,https://tech.ifeng.com/c/8sV9gddL0aK,2026-04-21,,基于像滴滴这样已经构建海量出行场景的平台,,,2026-04-21,2,OptimizedRegexExtractor
ir_431,“全球最小的智能戒指”：Oura Ring 5发布,凤凰网科技,https://tech.ifeng.com/c/8tVxgPG1Rjc,2026-05-29,,Ring 5,发布,40%,2026-05-29,4,OptimizedRegexExtractor
ir_432,全球首次实现：中国突破超大规模AI药物筛选技术，千亿级分子库秒级检索,凤凰网科技,https://tech.ifeng.com/c/8tSottvMqxm,2026-05-27,,研发的面向超大规模药物发现的人工智能虚拟筛选平台,发布,16 万亿次,2026-05-27,4,OptimizedRegexExtractor
ir_433,对话自变量CEO王潜：一个月后，机器人就可以接单进家了,凤凰网科技,https://tech.ifeng.com/c/8sWlBeFgxsw,2026-04-22,,我认为马拉松和我们完全是两个领域,发布,,2026-04-22,3,OptimizedRegexExtractor
ir_434,元太：彩色可塑形电子纸概念车将在COMPUTEX 2026全球首度亮相,凤凰网科技,https://tech.ifeng.com/c/8tRUGRAhtnb,2026-05-26,,COMPUTEX 2026,发布,2026 台,2026-05-26,4,OptimizedRegexExtractor
ir_435,手机没电还能定位？原来苹果留了一手,凤凰网科技,https://tech.ifeng.com/c/8tYA2JlBI2m,2026-05-30,苹果,查找我的手机,,,2026-05-30,3,OptimizedRegexExtractor
ir_436,因北汽、吉利两家中国车企持股近20% 奔驰或会被“赶出”美国,凤凰网科技,https://tech.ifeng.com/c/8tZEinENiB6,2027-1-1,,2026年联网汽车安全法案,,20%,2027-01-01,3,OptimizedRegexExtractor
ir_437,Anthropic“阴谋”曝光：被指故意阉割旧模型,凤凰网科技,https://tech.ifeng.com/c/8tZiqq2HKqp,2026-05-31,苹果,被指故意阉割旧模型,发布,4.8,2026-05-31,5,OptimizedRegexExtractor
ir_438,两个广东人的五次撞车，撞出最强开源双雄的底气？,凤凰网科技,https://tech.ifeng.com/c/8sYPQuP3nLH,2026-04-24,DeepSeek,全新系列模型,开源,5.4,2026-04-24,5,OptimizedRegexExtractor
ir_439,花800块就能听懂猫狗讲话？这AI靠谱吗？,凤凰网科技,https://tech.ifeng.com/c/8tZVcIuXx6j,2026-05-31,,结合手机,发布,94.6,2026-05-31,4,OptimizedRegexExtractor
ir_440,华为Pura 90，一次不涨价的进攻,凤凰网科技,https://tech.ifeng.com/c/8sejKpw0jdh,2026-04-27,苹果,Pura 90,发布,20%,2026-04-27,5,OptimizedRegexExtractor
ir_441,加入“清华圈”，黄仁勋放不下中国,凤凰网科技,https://tech.ifeng.com/c/8tZfDbjXrKR,2026-05-31,英伟达,AI已经导致大量失业,,,2026-05-31,3,OptimizedRegexExtractor
ir_442,网友反馈其三星Galaxy S25 FE手机夜间充电爆炸，事发时使用第三方20W充电器,凤凰网科技,https://tech.ifeng.com/c/8tSottvMqyR,2026-05-28,三星,FE手机,升级,20W,2026-05-28,5,OptimizedRegexExtractor
ir_443,英伟达版“MacBook Pro”曝光：老黄自研了CPU,凤凰网科技,https://tech.ifeng.com/c/8tZiqq2HKqK,2026-05-31,微软,MacBook Pro,发布,25.0528,2026-05-31,5,OptimizedRegexExtractor
ir_444,三年800万辆，千里科技秀出最强肌肉,凤凰网科技,https://tech.ifeng.com/c/8sTsWXsXUhl,2026-04-22,荣耀,AI+车,发布,,2026-04-22,4,OptimizedRegexExtractor
ir_445,华为“韬定律”问世后，美国用AI决战的幻想基本破产了,凤凰网科技,https://tech.ifeng.com/c/8tZH67ByNFl,2026-05-30,OpenAI,华为提出通过逻辑折叠等优化技术降低系统,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_446,NASA宣布永久月球基地计划：2026年启动三项任务，2028年载人登月,凤凰网科技,https://tech.ifeng.com/c/8tPxswWOROO,2026-05-27,NASA,不早于 2026 年秋季,发布,,2026-05-27,4,OptimizedRegexExtractor
ir_447,小学生画了撇胡子骗过AI年龄验证，硅谷工程师沉默了,凤凰网科技,https://tech.ifeng.com/c/8tZiPGhZeGc,2026-05-31,,社交平台,,,2026-05-31,2,OptimizedRegexExtractor
ir_448,打1针管一辈子，超超超长效降脂药真的来了？,凤凰网科技,https://tech.ifeng.com/c/8tPxP7tkeJo,2026-05-26,理想,一项重磅研究,发布,62%,2026-05-26,5,OptimizedRegexExtractor
ir_449,辽宁小伙回应模仿黄仁勋爆火：100多买的皮夹克 否认月入10万,凤凰网科技,https://tech.ifeng.com/c/8tZZ4MnfbOZ,2026-05-31,英伟达,模仿黄仁勋后月入10万,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_450,华为徐直军“感谢”美国制裁,凤凰网科技,https://tech.ifeng.com/c/8tZSGIm4VAe,2026-05-31,华为,以及逻辑折叠芯片,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_451,最失败的AI硬件，被苹果、OpenAI、 Meta抢着“复活”,凤凰网科技,https://tech.ifeng.com/c/8tZccIKw6ib,2026-05-31,OpenAI,号称让你脱离手机,发布,1000 万台,2026-05-31,5,OptimizedRegexExtractor
ir_452,曝华为Mate 80单品激活量近400万 断层领先去年底旗舰手机,凤凰网科技,https://tech.ifeng.com/c/8tZIqLvPZDu,2026-05-31,华为,断层领先去年底旗舰手机,发布,99.6,2026-05-31,5,OptimizedRegexExtractor
ir_453,中国空间站第十批科学实验样品交付科学家：共41公斤 包含人工胚胎,凤凰网科技,https://tech.ifeng.com/c/8tXex40jaBJ,2026-05-30,,脑类器官等生命类科学实验样品已转运至中国科学院空间应用,优化,,2026-05-30,3,OptimizedRegexExtractor
ir_454,对话仲泰：不做应用做分发，24岁创始人要当AI时代的“大众点评”｜浪潮对话,凤凰网科技,https://tech.ifeng.com/c/8tOFNop2vsP,2026-05-25,DeepSeek,不做应用,,,2026-05-25,3,OptimizedRegexExtractor
ir_455,“外卖大战”后，骑手过剩：行业需400万人，实际涌入2000万人，超过5人抢1单,凤凰网科技,https://tech.ifeng.com/c/8tYW5khFsVN,2026-05-30,阿里,随着平台,,,2026-05-30,3,OptimizedRegexExtractor
ir_456,对话追觅手机一号位：只做超高端，老板也只是一张“资源卡”,凤凰网科技,https://tech.ifeng.com/c/8t9HK2VGZrs,2026-05-15,苹果,对话追觅手机,发布,,2026-05-15,4,OptimizedRegexExtractor
ir_457,黄仁勋谈年轻人失业：你不会被AI取代 但会被一种人替代,凤凰网科技,https://tech.ifeng.com/c/8tZaN4gFiPL,2026-05-31,英伟达,你不会被AI取代,,,2026-05-31,3,OptimizedRegexExtractor
ir_458,三星研发纯液冷手机散热，解决Galaxy发热问题,凤凰网科技,https://tech.ifeng.com/c/8tYHbnAUfsl,2026-05-30,苹果,三星研发纯液冷手机,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_459,监管加码补贴收紧，外卖大战落幕，但消费入口争夺战才刚刚开始,凤凰网科技,https://tech.ifeng.com/c/8tZjQbsEAeF,2026-2-10,阿里,网络餐饮第三方平台食品安全治理合作框架协议,发布,,2026-02-10,4,OptimizedRegexExtractor
ir_460,英国终于承认：中国已成科技强国 西方优势不多了,凤凰网科技,https://tech.ifeng.com/c/8tT9Ttyfyhj,2026-05-27,,美国目前领先的科技主要是在先进芯片,发布,增长5%,2026-05-27,4,OptimizedRegexExtractor
ir_461,首发麒麟2026！华为Mate 90系列提档9月底发布：韬定律解除芯片提升压力,凤凰网科技,https://tech.ifeng.com/c/8tZNKQs9sLm,2025-11-25,Intel,韬定律解除芯片,发布,提升53.5%,2025-11-25,5,OptimizedRegexExtractor
ir_462,OpenAI明升，Anthropic暗涨：AI包月折扣没了,凤凰网科技,https://tech.ifeng.com/c/8tZb8FcPXUZ,2026-4-2,OpenAI,Anthropic侧的企业续约和新版模型,,2180.16,2026-04-02,4,OptimizedRegexExtractor
ir_463,奥迪高管吐槽设计同质化严重：车灯都成了眯眯眼,凤凰网科技,https://tech.ifeng.com/c/8tZhafuhBG5,2026-05-31,,上汽奥迪营销事业部副总经理谢施奇公开吐槽当前汽车,发布,,2026-05-31,3,OptimizedRegexExtractor
ir_464,加投200亿！英特尔携资深玩家加码玻璃基板,凤凰网科技,https://tech.ifeng.com/c/8tZlddBUZCl,2026-05-31,英特尔,玻璃基板在先进封装领域的应用,适配,67.2%,2026-05-31,5,OptimizedRegexExtractor
ir_465,260亿美元，“全华班”撑起全球AI编程估值最高公司,凤凰网科技,https://tech.ifeng.com/c/8tZeNveJZIy,2026-05-31,,全球首位AI软件工程师,,2.5倍,2026-05-31,3,OptimizedRegexExtractor
ir_466,Meta正在开发一款人工智能吊坠,凤凰网科技,https://tech.ifeng.com/c/8tZEDHo49eX,2026-05-31,OpenAI,Wearables for Work,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_467,这个能让iPhone充电更爽的协议，反而先让配件厂商爽到了,凤凰网科技,https://tech.ifeng.com/c/8tZePmggRs2,2026-05-31,苹果,iPhone 17 专属 40W AVS 协议快充,适配,40W,2026-05-31,5,OptimizedRegexExtractor
ir_468,AI权威清洗：一张肉眼难辨的图片，就能让GPT,凤凰网科技,https://tech.ifeng.com/c/8tZRCg5oQBZ,2026-05-31,,问问 AI,,5.4,2026-05-31,3,OptimizedRegexExtractor
ir_469,理想高管：目前没见到过任何一台SUV 滤震舒适性超过全新L9 Ultra,凤凰网科技,https://tech.ifeng.com/c/8tZh1ryOO5O,2026-05-31,理想,理想汽车,发布,提升30%,2026-05-31,5,OptimizedRegexExtractor
ir_470,nova十周年大作！华为nova 16系列下周亮相：顶流代言+麒麟9系芯片,凤凰网科技,https://tech.ifeng.com/c/8tYdAIjaoKa,2026-05-30,华为,麒麟9系芯片,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_471,小米MiMo首次公开模型推理系统全链路优化技术细节,网易科技,https://www.163.com/dy/article/KU6U2UCC0534A4SC.html,2026-05-30,小米,小米MiMo首次公开模型推理系统,优化,,2026-05-30,4,OptimizedRegexExtractor
ir_472,抖音电商否认“上半年GMV未达预期”传闻,网易科技,https://www.163.com/tech/article/J7URIJRP00098IEO.html,2024-07-25,网易,上半年GMV未达预期,,,2024-07-25,3,OptimizedRegexExtractor
ir_473,华策影视与浙文智能公司达成合作,网易科技,https://www.163.com/dy/article/KU60DKBN0534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_474,杨雄里院士：脑机接口让人拥有读心术？有可能，但必须规避风险,网易科技,https://www.163.com/tech/article/IU9G3N9A000999D9.html,2024-03-27,网易,NBA CBA,,,2024-03-27,3,OptimizedRegexExtractor
ir_475,财跃星辰AI 小财神 V1.4 更新上线4大核心功能 全面提升投资体验,网易科技,https://www.163.com/dy/article/KU6H13DL05198CJN.html,2026-05-30,网易,4大核心功能,升级,V1.4,2026-05-30,5,OptimizedRegexExtractor
ir_476,生物制造迎来“超级风口” 合成生物学大科学装置重大突破,网易科技,https://www.163.com/dy/article/KU6DA4H905198CJN.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
